course_code,course_name,department,credits,offering_count,teacher_count,total_enrollment,avg_class_capacity,campus_count,primary_course_type,dominant_time_bucket,weekend_offering_ratio,virtual_schedule_ratio
BME8102,人体运动建模与分析(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
BME8106,物理治疗技术及临床应用(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
BME8113,先进术中成像和导航(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
BME8116,神经调控技术(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
BME8118,即时检测原理与技术(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
BME8119,光学相干层析成像（OCT）(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
BME8206,微流控基础、应用及实践(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
BME8302,人类疾病动物模型(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
BUSS8101,财务报表分析(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
BUSS8348,科技创新政策(研）,研究生院,1.0,1,1,0,3.0,1,nan,morning,0.0,0.0
CE6002H,弹塑性力学(研）,研究生院,3.0,1,1,0,6.0,1,nan,morning,0.0,0.0
CE6003,防灾工程学(研）,研究生院,3.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0
CE6203,结构稳定理论(研）,研究生院,2.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0
CE6204,新型空间结构(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0
CE8010,土木工程原位测试技术(研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0
CE8016,工程系统碳排放分析(研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0
CE8017,人工智能与智慧土木工程(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0
CE8022,土木工程创新实验(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0
CE8101,地基处理(研）,研究生院,2.0,1,1,0,6.0,1,nan,mixed,0.0,0.0
CE8105,高等岩石力学(研）,研究生院,2.0,1,1,0,6.0,1,nan,evening,0.0,0.0
CE8106,海洋岩土工程(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0
CE8107,滑坡工程学(研）,研究生院,3.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0
CE8109,环境岩土工程学(研）,研究生院,3.0,1,1,0,6.0,1,nan,morning,0.0,0.0
CE8110,基础工程新进展(研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0
CE8111,土力学专题(研）,研究生院,2.0,1,1,0,6.0,1,nan,mixed,0.0,0.0
CE8116,岩土工程中的耦合理论(研）,研究生院,2.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0
CE8117,桩基工程(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0
CE8209,结构安全性和可靠性(研）,研究生院,2.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0
CE8211,结构工程抗震(研）,研究生院,2.0,1,1,0,6.0,1,nan,mixed,0.0,0.0
CE8219,工程结构与仿生(研）,研究生院,3.0,1,1,0,6.0,1,nan,morning,0.0,0.0
CE8221,空间结构智能设计(研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0
CENG6101H,电化学工程(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
CENG6102,电化学过程研究方法(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
CENG6203,绿色化工(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0
CENG6302,超临界流体技术原理和应用(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
CENG6401,多相催化(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
CHEM6102,应用光化学(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
CHEM6201,高等有机化学(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
CHEM6201H,高等有机化学(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
CHEM6202,现代有机合成（研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
CHEM6205,物理有机化学（研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
CHEM6401,现代科学分析与技术(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
CHEM6402,现代色谱-质谱前沿技术及应用(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
CHEM6501,高等高分子科学(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
CHEM6502,高分子材料工程原理(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
CHEM6506,同步辐射散射技术在高分子科学研究中的应用(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
CHEM6507,聚合物电解质(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
CHN6202,语音学与音系学(研）,研究生院,2.0,1,1,0,1.0,1,nan,morning,0.0,0.0
CHN6205,语言类型学（研）,研究生院,2.0,1,1,0,1.0,1,nan,afternoon,0.0,0.0
CHN6305,文字学经典研究（研）,研究生院,2.0,1,1,0,1.0,1,nan,afternoon,0.0,0.0
CHN6503,古代文学经典研究（研）,研究生院,2.0,1,1,0,1.0,1,nan,afternoon,0.0,0.0
CHN6707,海外华人传记研究(研）,研究生院,2.0,1,1,0,1.0,1,nan,morning,0.0,0.0
CHN6711,世界文学与中国现代文学（研）,研究生院,2.0,1,1,0,2.0,1,nan,mixed,0.0,0.0
CHN6712,20世纪中国文学导论(研）,研究生院,2.0,1,1,0,1.0,1,nan,morning,0.0,0.0
CHN6804,汉语语言学导论(研）,研究生院,2.0,1,1,0,1.0,1,nan,afternoon,0.0,0.0
CHN6810,当代中国概况(研）,研究生院,2.0,1,1,0,1.0,1,nan,morning,0.0,0.0
CHN6812,中国书画(研）,研究生院,2.0,1,1,0,2.0,1,nan,morning,0.0,0.0
CHN8101,文艺学前沿问题研究(研）,研究生院,2.0,1,1,0,1.0,1,nan,morning,0.0,0.0
CHN8803,汉语测试与教学评估(研）,研究生院,2.0,1,1,0,1.0,1,nan,afternoon,0.0,0.0
CIM8003,文化政策分析(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
CS7303,图像处理与机器视觉(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
CS7304H,统计学习理论与方法(研）,研究生院,3.0,1,1,1,10.0,1,nan,afternoon,0.0,0.0
CS7307,计算机系统安全分析（研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
CS7308,区块链技术(研）,研究生院,3.0,1,1,1,15.0,1,nan,morning,0.0,0.0
CS7331,高级计算机系统结构(研）,研究生院,3.0,1,1,2,10.0,1,nan,evening,0.0,0.0
CS7342,并行理论(研）,研究生院,3.0,1,1,2,5.0,1,nan,afternoon,0.0,0.0
CS7343,应用代数(研）,研究生院,3.0,1,1,2,5.0,1,nan,evening,0.0,0.0
CS7346,大数据算法设计与分析(研）,研究生院,3.0,1,1,1,10.0,1,nan,evening,0.0,0.0
CS7351,传感系统原理与设计(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
CS7354,开源软件技术与实践(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
CS7357,面向科学领域的智能算法(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
ECE6303J,光学与光子学,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0
ECE6308J,现代光学实验(研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0
ECE6707J,现代数字大规模集成电路设计(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
ECE6903J,分布式机器学习系统(研）,研究生院,3.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
ECOL6001,高级植物病理学-硕士(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
ECOL6004,土壤生态学(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
ECOL6005,污染生态学(研）,研究生院,3.0,1,1,0,3.0,1,nan,evening,0.0,0.0
ECOL6008,生态学研究方法(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
ECOL8005,农业生态学(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0
ECOL8015,植物病理学专题(研）,研究生院,2.0,1,1,0,2.0,1,nan,morning,0.0,0.0
ECOL8016,植物病原细菌学(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0
ECOL9003,现代生态学进展(研）,研究生院,1.0,1,1,0,2.0,1,nan,morning,0.0,0.0
ECON6102,金融理论与政策(研）,研究生院,3.0,1,1,0,3.0,1,nan,morning,0.0,0.0
ECON6103,金融衍生工具（研）,研究生院,3.0,2,2,0,3.0,1,nan,afternoon,0.0,0.0
ECON6104,投资学（研）,研究生院,3.0,2,1,0,3.0,1,nan,evening,0.0,0.0
ECON8102,行业研究方法（研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0
ECON8103,金融数据分析与建模(研）,研究生院,3.0,1,1,0,3.0,1,nan,morning,0.0,0.0
ECON8104,金融学术与实务报告(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,1.0,0.0
ECON8105,量化投资实践：策略和技术(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,1.0,0.0
ECON8106,大数据基础与实践（研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
ECON8107,风险投资与私募股权投资（研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
ECON8111,金融风险管理(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
ECON8113,企业兼并收购实务(研）,研究生院,1.0,1,1,0,3.0,1,nan,evening,0.0,0.0
ECON8116,投资银行实务(研）,研究生院,1.0,1,1,0,3.0,1,nan,morning,1.0,0.0
ECON8119,金融科技概论(研）,研究生院,1.0,1,1,0,3.0,1,nan,afternoon,1.0,0.0
ECON9016,财务会计(研）,研究生院,3.0,1,1,0,3.0,1,nan,evening,0.0,0.0
ECON9017,金融市场与机构(研）,研究生院,3.0,1,1,0,3.0,1,nan,evening,0.0,0.0
ECON9018,科创企业的公司治理(研）,研究生院,1.0,1,1,0,3.0,1,nan,morning,1.0,0.0
ECON9020,技术创新管理(研）,研究生院,1.0,1,1,0,3.0,1,nan,evening,0.0,0.0
ECON9021,企业诊断(研）,研究生院,1.0,1,1,0,3.0,1,nan,morning,1.0,0.0
ECON9022,金融与法律交叉研究(研）,研究生院,1.0,1,1,0,3.0,1,nan,afternoon,1.0,0.0
EE7001,博士生电气技术试验(研）,研究生院,1.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EE7003H,非线性控制理论及应用(研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EE7004H,高等电力电子学(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EE7008,电力电子系统建模与控制（研）,研究生院,2.0,1,1,1,10.0,1,nan,mixed,0.0,0.0
EE7010,运动控制系统(研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EE7014,现代控制理论(研）,研究生院,3.0,1,1,4,10.0,1,nan,morning,0.0,0.0
EE7020,现代电机控制系统(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EE7023,电能质量(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EE7025,电力系统暂态稳定(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EE7026,智慧能源系统前沿技术与应用(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EE7700,能源互联网与智慧能源（研）,研究生院,2.0,1,1,1,5.0,1,nan,mixed,0.0,0.0
EE8002,现代电力系统运行优化理论与应用(研）,研究生院,2.0,1,1,0,50.0,1,nan,morning,0.0,0.0
EE8005,电机专题(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EE8007,电力系统分析专题(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EE8010,电力系统电磁兼容(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EE8016,智能充电网络与移动储能：前沿技术与应用(研）,研究生院,2.0,1,1,0,50.0,1,nan,morning,0.0,0.0
EE9004,超高压输电线继电保护(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EE9007,灵活交流输电技术实验(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EE9011,电力传动调速控制综合实验(研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EE9016,电子系统综合设计(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EE9017,电力装置及器件的电子保护技术(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EE9018,电动汽车驱动技术(研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EI6201,计算机模式识别（研）,研究生院,3.0,1,1,0,15.0,1,nan,evening,0.0,0.0
EI6701,实时系统与调度(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
EI6702,过程建模及优化(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0
EI6703,高级计算机图形学(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
EI6705,高级软件开发与管理(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0
EI6707,计算机系统原理(研）,研究生院,3.0,1,1,2,15.0,1,nan,afternoon,0.0,0.0
EI6709,高级云计算操作系统(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EI8702,物联网技术(研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0
EI8709,卫星互联网(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0
ENVR6013,城市矿产资源循环技术与实践（研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
ENVR6015,环境传感技术及原理(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
ENVR6017,全球化学品管理(研）,研究生院,2.0,1,1,0,10.0,1,nan,mixed,0.0,0.0
ENVR6101,土壤－地下水污染修复(研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
ENVR7001,分子生物学与环境生物工程(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
ENVR7005,大气污染控制理论与技术(研）,研究生院,2.0,1,1,0,10.0,1,nan,mixed,0.0,0.0
ENVR7007,环境污染与控制化学(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
ENVR7008,环境催化与环境功能材料专题(研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
ENVR7009,高等环境毒理学(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
ENVR7010,高级氧化技术（研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
ENVR7014,环境电化学(研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
ENVR7015,大气化学(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
ENVR7016,铁环境化学与污染控制技术(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
ENVR7018,环境地球化学(研）,研究生院,2.0,1,1,0,10.0,1,nan,mixed,0.0,0.0
ENVR7019,饮用水深度处理(研）,研究生院,2.0,1,1,0,10.0,1,nan,mixed,0.0,0.0
ENVR7103,产业生态学(研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
ENVR7104,环境经济学(研）,研究生院,2.0,2,2,0,10.0,1,nan,afternoon,0.0,0.0
ENVR7106,环境微生物技术与应用(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
ENVR7110,环境能源技术(研）,研究生院,2.0,1,1,0,10.0,1,nan,mixed,0.0,0.0
ENVR8101,环境科学与工程进展(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EST6102,集成光电子与光互连(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EST6203,显示光学(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST6206,硅光子学工艺和前沿技术(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EST6303,微波应用数学(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EST6304,近代微波测量实验(研）,研究生院,1.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EST6305,微波与高速集成电路分析与设计(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EST6401,现代电子测量技术与实验(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST6701,高等半导体物理与器件(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST6702,集成电路设计基础(研）,研究生院,3.0,1,1,1,10.0,1,nan,evening,0.0,0.0
EST6703,高等计算机系统结构(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EST6706,高等模拟集成电路设计(研）,研究生院,3.0,1,1,1,10.0,1,nan,evening,0.0,0.0
EST6710,模拟集成电路设计实践(研）,研究生院,1.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST6801,微机电系统(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST6802,微传感器与微执行器(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EST6803,电子材料科学与工程(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EST6804,敏感材料与传感器(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST6805,新型微纳材料与理论设计(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EST6806,微系统技术与应用(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST6807,微机械传感器(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EST6808,纳米电子学(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EST6809,纳米材料与器件(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST6815,薄膜技术与器件(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EST7301,高等电波与天线理论(研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST8201,混合现实：光学与视觉(研）,研究生院,2.0,1,1,0,20.0,1,nan,morning,0.0,0.0
EST8202,显示电子学(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EST8208,先进半导体存储器(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EST8702,集成电路高等制造工艺(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EST8707,混合信号电路设计与自动化方法(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EST8717,VLSI物理设计及自动化算法(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST8718,混合信号集成电路版图设计(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EST8722,先进计算电路与系统(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST8723,智能芯片与系统(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0
EST8805,纳米光电技术(研）,研究生院,3.0,1,1,0,20.0,1,nan,evening,0.0,0.0
EST8806,锂电池/超级电容储能器件(研）,研究生院,2.0,1,1,1,10.0,1,nan,evening,0.0,0.0
EST8808,微纳加工及器件：原理及应用(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EST8809,纳米科学与技术(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST8811,柔性电子材料与器件(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST8814,仿生感知与人工智能应用(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0
EST8815,超大规模集成电路先进光刻技术(研）,研究生院,2.0,1,1,0,10.0,1,nan,mixed,0.0,0.0
EST8817,集成电路制造工艺与装备(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0
EST9312,现代天线高级论题与创新方法(研）,研究生院,2.0,1,1,0,10.0,1,nan,mixed,0.0,0.0
FL6001,学术英语（研）,研究生院,2.0,2,2,2,2.0,1,nan,mixed,0.0,0.0
FL6101,第二外语（日语）(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
FL6103,第二外语（法语）(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
FL6501,翻译概论(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
FL6502,基础笔译(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
FL6503,基础口译(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
FL6504,翻译论文写作(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
FL6506,中级汉语(研）,研究生院,1.0,1,1,0,2.0,1,nan,afternoon,0.0,0.0
FL7104,语言学研究方法论(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0
FL7105,翻译研究前沿(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
FL8101,句法学(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
FL8118,语音学与音系学基础（研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
FL8120,话语分析(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
FL8123,语义学与语用学（研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
FL8401,语义学（德语）(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
FL8405,德语思想与文化史(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
FL8501,英汉语言对比与翻译(研）,研究生院,2.0,2,1,0,5.0,1,nan,morning,0.0,0.0
FL8502,翻译批评与赏析（研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
FL8509,口译实务（研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
FL8513,文体与翻译(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
FL8515,传媒翻译(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
FL8517,翻译技术与管理(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0
FL9107,语言研究多变量分析(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
FL9108,语言学实证研究原理及APA论文写作(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0
FOST6001,食品软物质物理(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0
FOST6003,分子营养与功能性食品(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0
FOST6004,高级食品化学(研）,研究生院,3.0,1,1,0,3.0,1,nan,evening,0.0,0.0
FOST6005,食品工程与加工高新技术(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
FOST6007,高级食品化学(研）,研究生院,2.0,1,1,0,2.0,1,nan,morning,0.0,0.0
FOST7002,食品生物技术与安全学(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
FOST7003,新型食品加工与包装技术(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
FOST8002,食品发酵工艺学专题(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
FOST8003,现代食品分析方法进展(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0
FOST8005,现代食品毒理学与风险评估(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
FOST8006,现代食品保藏技术(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0
